ThreadID,CallerID,Timestamp,ScheduledEvictionSize,CacheSize
35,LRUCacheScheduler,6174903283153,0,8000009
32,LRUCacheScheduler,6174903364368,0,16000018
36,LRUCacheScheduler,6174903547304,0,24000027
38,LRUCacheScheduler,6174903617797,0,32000036
31,LRUCacheScheduler,6174903666626,0,40000045
33,LRUCacheScheduler,6174903817177,0,48000054
39,LRUCacheScheduler,6174906660471,0,56000063
37,LRUCacheScheduler,6174907702383,0,64000072
30,LRUCacheScheduler,6174909248547,0,72000081
34,LRUCacheScheduler,6174909353080,0,80000090
31,LRUCacheScheduler,6174951315182,0,88000099
37,LRUCacheScheduler,6174951566302,0,96000108
32,LRUCacheScheduler,6174954586152,0,104000117
33,LRUCacheScheduler,6174956828137,0,112000126
34,LRUCacheScheduler,6174957420616,0,120000135
36,LRUCacheScheduler,6174958954240,0,128000144
39,LRUCacheScheduler,6174962473729,0,136000153
30,LRUCacheScheduler,6174962787788,0,144000162
38,LRUCacheScheduler,6174966428359,0,152000171
35,LRUCacheScheduler,6174974453966,0,160000180
33,LRUCacheScheduler,6174976957127,0,168000189
37,LRUCacheScheduler,6174981080292,0,176000198
32,LRUCacheScheduler,6174981723698,0,184000207
31,LRUCacheScheduler,6174991147198,0,192000216
34,LRUCacheScheduler,6175007815483,0,200000225
33,LRUCacheScheduler,6175012048397,0,208000234
39,LRUCacheScheduler,6175013617413,0,216000243
36,LRUCacheScheduler,6175013710786,0,224000252
30,LRUCacheScheduler,6175013982986,0,232000261
32,LRUCacheScheduler,6175023499282,0,240000270
38,LRUCacheScheduler,6175023555156,0,248000279
31,LRUCacheScheduler,6175034824951,0,256000288
35,LRUCacheScheduler,6175034998720,0,264000297
37,LRUCacheScheduler,6175035330898,0,272000306
34,LRUCacheScheduler,6175037693717,0,280000315
36,LRUCacheScheduler,6175038054527,0,288000324
39,LRUCacheScheduler,6175038251625,0,296000333
30,LRUCacheScheduler,6175040468037,0,304000342
33,LRUCacheScheduler,6175043343069,0,312000351
32,LRUCacheScheduler,6175050320378,0,320000360
38,LRUCacheScheduler,6175055565743,0,328000369
36,LRUCacheScheduler,6175071287341,0,336000378
34,LRUCacheScheduler,6175073638632,0,344000387
37,LRUCacheScheduler,6175073888680,0,352000396
35,LRUCacheScheduler,6175076570731,0,360000405
31,LRUCacheScheduler,6175080679179,0,368000414
30,LRUCacheScheduler,6175080737059,0,376000423
32,LRUCacheScheduler,6175081552700,0,384000432
33,LRUCacheScheduler,6175087958366,0,392000441
39,LRUCacheScheduler,6175093020602,0,400000450
38,LRUCacheScheduler,6175094219264,0,408000459
36,LRUCacheScheduler,6175103755495,0,416000468
34,LRUCacheScheduler,6175106361193,0,424000477
37,LRUCacheScheduler,6175108357834,0,432000486
30,LRUCacheScheduler,6175112342336,0,440000495
39,LRUCacheScheduler,6175116610242,0,448000504
31,LRUCacheScheduler,6175117524408,0,456000513
35,LRUCacheScheduler,6175118629076,0,464000522
38,LRUCacheScheduler,6175120053279,0,472000531
33,LRUCacheScheduler,6175121968610,0,480000540
32,LRUCacheScheduler,6175123383463,0,488000549
36,LRUCacheScheduler,6175132902341,0,496000558
34,LRUCacheScheduler,6175133615068,0,504000567
37,LRUCacheScheduler,6175137322790,0,512000576
38,LRUCacheScheduler,6175144378052,0,520000585
30,LRUCacheScheduler,6175145132327,0,528000594
32,LRUCacheScheduler,6175145196342,0,536000603
31,LRUCacheScheduler,6175145899874,0,544000612
39,LRUCacheScheduler,6175146399256,0,552000621
35,LRUCacheScheduler,6175148874644,0,560000630
34,LRUCacheScheduler,6175151480187,0,568000639
33,LRUCacheScheduler,6175153097296,0,576000648
36,LRUCacheScheduler,6175161752764,0,584000657
37,LRUCacheScheduler,6175165736975,0,592000666
38,LRUCacheScheduler,6175166414194,0,600000675
30,LRUCacheScheduler,6175170184200,0,608000684
34,LRUCacheScheduler,6175172907250,0,616000693
32,LRUCacheScheduler,6175176377734,0,624000702
31,LRUCacheScheduler,6175177414700,0,632000711
35,LRUCacheScheduler,6175181225874,0,640000720
39,LRUCacheScheduler,6175181439533,0,648000729
33,LRUCacheScheduler,6175183667167,0,656000738
37,LRUCacheScheduler,6175188629936,0,664000747
36,LRUCacheScheduler,6175189371794,0,672000756
38,LRUCacheScheduler,6175193065683,0,680000765
34,LRUCacheScheduler,6175194973353,0,688000774
30,LRUCacheScheduler,6175201134032,0,696000783
39,LRUCacheScheduler,6175203938130,0,704000792
33,LRUCacheScheduler,6175205178509,0,712000801
32,LRUCacheScheduler,6175205864595,0,720000810
31,LRUCacheScheduler,6175210874532,0,728000819
35,LRUCacheScheduler,6175213141574,0,736000828
36,LRUCacheScheduler,6175214868331,0,744000837
38,LRUCacheScheduler,6175221316363,0,752000846
37,LRUCacheScheduler,6175221784602,0,760000855
34,LRUCacheScheduler,6175225184005,0,768000864
39,LRUCacheScheduler,6175227785850,0,776000873
30,LRUCacheScheduler,6175231235730,0,784000882
33,LRUCacheScheduler,6175233297733,0,792000891
35,LRUCacheScheduler,6175236808741,0,800000900
31,LRUCacheScheduler,6175238055664,0,808000909
