ThreadID,CallerID,Timestamp,ScheduledEvictionSize,CacheSize
22,LRUCacheScheduler,22820722451801,16000018,1088001224
22,LRUCacheScheduler,22820737469034,24000027,1096001233
35,LRUCacheScheduler,22820738217604,16000018,1088001224
34,LRUCacheScheduler,22820752188804,16000018,1080001215
22,LRUCacheScheduler,22820752846197,16000018,1088001224
35,LRUCacheScheduler,22820767881805,16000018,1080001215
22,LRUCacheScheduler,22820768760487,16000018,1088001224
34,LRUCacheScheduler,22820783354298,16000018,1080001215
22,LRUCacheScheduler,22820784779145,16000018,1088001224
35,LRUCacheScheduler,22820799997276,16000018,1080001215
22,LRUCacheScheduler,22820800162834,16000018,1088001224
22,LRUCacheScheduler,22820815498434,24000027,1096001233
34,LRUCacheScheduler,22820815611736,16000018,1088001224
22,LRUCacheScheduler,22820831125478,24000027,1096001233
35,LRUCacheScheduler,22820831722231,16000018,1088001224
34,LRUCacheScheduler,22820845947705,16000018,1080001215
34,LRUCacheScheduler,22820846018606,8000009,1072001206
22,LRUCacheScheduler,22820846325879,8000009,1080001215
35,LRUCacheScheduler,22820861847727,8000009,1072001206
22,LRUCacheScheduler,22820862985491,8000009,1080001215
22,LRUCacheScheduler,22820883533075,16000018,1088001224
35,LRUCacheScheduler,22820898708262,16000018,1080001215
22,LRUCacheScheduler,22820900720440,16000018,1088001224
34,LRUCacheScheduler,22820916704519,16000018,1080001215
22,LRUCacheScheduler,22820916908162,16000018,1088001224
35,LRUCacheScheduler,22820933222838,16000018,1080001215
35,LRUCacheScheduler,22820933291853,8000009,1072001206
22,LRUCacheScheduler,22820933983987,8000009,1080001215
34,LRUCacheScheduler,22820948334502,8000009,1072001206
22,LRUCacheScheduler,22820949558065,8000009,1080001215
22,LRUCacheScheduler,22820967633254,16000018,1088001224
22,LRUCacheScheduler,22820983513518,24000027,1096001233
34,LRUCacheScheduler,22820985375063,16000018,1088001224
35,LRUCacheScheduler,22820998571901,16000018,1080001215
22,LRUCacheScheduler,22820999801199,16000018,1088001224
34,LRUCacheScheduler,22821014660977,16000018,1080001215
22,LRUCacheScheduler,22821015527591,16000018,1088001224
35,LRUCacheScheduler,22821030518662,16000018,1080001215
22,LRUCacheScheduler,22821034410439,16000018,1088001224
35,LRUCacheScheduler,22821048058133,16000018,1080001215
22,LRUCacheScheduler,22821051667276,16000018,1088001224
22,LRUCacheScheduler,22821067545247,24000027,1096001233
34,LRUCacheScheduler,22821067740766,16000018,1088001224
35,LRUCacheScheduler,22821080907901,16000018,1080001215
22,LRUCacheScheduler,22821082903469,16000018,1088001224
34,LRUCacheScheduler,22821097525121,16000018,1080001215
22,LRUCacheScheduler,22821098326052,16000018,1088001224
35,LRUCacheScheduler,22821112274909,16000018,1080001215
22,LRUCacheScheduler,22821113820756,16000018,1088001224
34,LRUCacheScheduler,22821129402834,16000018,1080001215
22,LRUCacheScheduler,22821130845265,16000018,1088001224
35,LRUCacheScheduler,22821143545941,16000018,1080001215
22,LRUCacheScheduler,22821158269711,16000018,1088001224
22,LRUCacheScheduler,22821174021467,24000027,1096001233
34,LRUCacheScheduler,22821174368062,16000018,1088001224
34,LRUCacheScheduler,22821174421528,8000009,1080001215
35,LRUCacheScheduler,22821189373273,8000009,1072001206
22,LRUCacheScheduler,22821192969664,8000009,1080001215
22,LRUCacheScheduler,22821208555430,16000018,1088001224
35,LRUCacheScheduler,22821221916399,16000018,1080001215
35,LRUCacheScheduler,22821221982298,8000009,1072001206
22,LRUCacheScheduler,22821224424780,8000009,1080001215
34,LRUCacheScheduler,22821240220545,8000009,1072001206
22,LRUCacheScheduler,22821242638503,8000009,1080001215
22,LRUCacheScheduler,22821260030594,16000018,1088001224
22,LRUCacheScheduler,22821275210448,16000018,1088001224
34,LRUCacheScheduler,22821275212814,16000018,1088001224
35,LRUCacheScheduler,22821288740742,16000018,1080001215
22,LRUCacheScheduler,22821290744294,16000018,1088001224
34,LRUCacheScheduler,22821305395358,16000018,1080001215
22,LRUCacheScheduler,22821306311504,16000018,1088001224
22,LRUCacheScheduler,22821322136396,24000027,1096001233
35,LRUCacheScheduler,22821323135701,16000018,1088001224
34,LRUCacheScheduler,22821338102584,16000018,1080001215
22,LRUCacheScheduler,22821338167381,16000018,1088001224
35,LRUCacheScheduler,22821352181062,16000018,1080001215
22,LRUCacheScheduler,22821354134732,16000018,1088001224
34,LRUCacheScheduler,22821369346739,16000018,1080001215
22,LRUCacheScheduler,22821369907878,16000018,1088001224
35,LRUCacheScheduler,22821385133475,16000018,1080001215
22,LRUCacheScheduler,22821385395402,16000018,1088001224
35,LRUCacheScheduler,22821397969137,16000018,1080001215
22,LRUCacheScheduler,22821400783667,16000018,1088001224
34,LRUCacheScheduler,22821414276240,16000018,1080001215
22,LRUCacheScheduler,22821416398766,16000018,1088001224
35,LRUCacheScheduler,22821431256424,16000018,1080001215
22,LRUCacheScheduler,22821432604704,16000018,1088001224
34,LRUCacheScheduler,22821446693841,16000018,1080001215
22,LRUCacheScheduler,22821451251748,16000018,1088001224
35,LRUCacheScheduler,22821463013853,16000018,1080001215
22,LRUCacheScheduler,22821468385283,16000018,1088001224
34,LRUCacheScheduler,22821482018611,16000018,1080001215
34,LRUCacheScheduler,22821482069494,8000009,1072001206
22,LRUCacheScheduler,22821483566474,8000009,1080001215
35,LRUCacheScheduler,22821496234262,8000009,1072001206
35,LRUCacheScheduler,22821496306361,0,1064001197
22,LRUCacheScheduler,22821510679231,0,1072001206
22,LRUCacheScheduler,22821535437361,8000009,1080001215
22,LRUCacheScheduler,22821560522762,16000018,1088001224
34,LRUCacheScheduler,22821575160077,16000018,1080001215
22,LRUCacheScheduler,22821584591342,16000018,1088001224
35,LRUCacheScheduler,22821599082257,16000018,1080001215
22,LRUCacheScheduler,22821605898134,16000018,1088001224
34,LRUCacheScheduler,22821618670960,16000018,1080001215
22,LRUCacheScheduler,22821626939830,16000018,1088001224
35,LRUCacheScheduler,22821641030139,16000018,1080001215
22,LRUCacheScheduler,22821645978298,16000018,1088001224
34,LRUCacheScheduler,22821658649353,16000018,1080001215
22,LRUCacheScheduler,22821663874382,16000018,1088001224
35,LRUCacheScheduler,22821676129557,16000018,1080001215
22,LRUCacheScheduler,22821681886932,16000018,1088001224
34,LRUCacheScheduler,22821694441890,16000018,1080001215
22,LRUCacheScheduler,22821700325179,16000018,1088001224
35,LRUCacheScheduler,22821712852666,16000018,1080001215
22,LRUCacheScheduler,22821719095293,16000018,1088001224
34,LRUCacheScheduler,22821732768254,16000018,1080001215
22,LRUCacheScheduler,22821737780778,16000018,1088001224
35,LRUCacheScheduler,22821755924362,16000018,1080001215
22,LRUCacheScheduler,22821757384962,16000018,1088001224
34,LRUCacheScheduler,22821770442855,16000018,1080001215
22,LRUCacheScheduler,22821774442141,16000018,1088001224
35,LRUCacheScheduler,22821787605309,16000018,1080001215
22,LRUCacheScheduler,22821790528304,16000018,1088001224
34,LRUCacheScheduler,22821803567732,16000018,1080001215
22,LRUCacheScheduler,22821806131270,16000018,1088001224
34,LRUCacheScheduler,22821819604088,16000018,1080001215
34,LRUCacheScheduler,22821819663750,8000009,1072001206
22,LRUCacheScheduler,22821821933599,8000009,1080001215
35,LRUCacheScheduler,22821835093142,8000009,1072001206
22,LRUCacheScheduler,22821838752839,8000009,1080001215
22,LRUCacheScheduler,22821860110940,16000018,1088001224
35,LRUCacheScheduler,22821874316787,16000018,1080001215
35,LRUCacheScheduler,22821874382079,8000009,1072001206
22,LRUCacheScheduler,22821878257371,8000009,1080001215
34,LRUCacheScheduler,22821894420224,8000009,1072001206
22,LRUCacheScheduler,22821896830589,8000009,1080001215
22,LRUCacheScheduler,22821911677934,16000018,1088001224
34,LRUCacheScheduler,22821925483811,16000018,1080001215
22,LRUCacheScheduler,22821928133238,16000018,1088001224
35,LRUCacheScheduler,22821944045463,16000018,1080001215
22,LRUCacheScheduler,22821944915828,16000018,1088001224
34,LRUCacheScheduler,22821957568289,16000018,1080001215
22,LRUCacheScheduler,22821960800273,16000018,1088001224
35,LRUCacheScheduler,22821976034578,16000018,1080001215
22,LRUCacheScheduler,22821987811597,16000018,1088001224
34,LRUCacheScheduler,22822001409893,16000018,1080001215
22,LRUCacheScheduler,22822004346428,16000018,1088001224
35,LRUCacheScheduler,22822019085651,16000018,1080001215
22,LRUCacheScheduler,22822020116025,16000018,1088001224
34,LRUCacheScheduler,22822033884465,16000018,1080001215
22,LRUCacheScheduler,22822036289183,16000018,1088001224
35,LRUCacheScheduler,22822051240666,16000018,1080001215
22,LRUCacheScheduler,22822051548597,16000018,1088001224
34,LRUCacheScheduler,22822063734518,16000018,1080001215
22,LRUCacheScheduler,22822066554065,16000018,1088001224
35,LRUCacheScheduler,22822081255507,16000018,1080001215
22,LRUCacheScheduler,22822082120854,16000018,1088001224
34,LRUCacheScheduler,22822094601405,16000018,1080001215
22,LRUCacheScheduler,22822097790981,16000018,1088001224
22,LRUCacheScheduler,22822113958352,24000027,1096001233
35,LRUCacheScheduler,22822115194950,16000018,1088001224
34,LRUCacheScheduler,22822128048070,16000018,1080001215
34,LRUCacheScheduler,22822128116139,8000009,1072001206
22,LRUCacheScheduler,22822129995731,8000009,1080001215
35,LRUCacheScheduler,22822146159691,8000009,1072001206
22,LRUCacheScheduler,22822147143392,8000009,1080001215
22,LRUCacheScheduler,22822164616297,16000018,1088001224
34,LRUCacheScheduler,22822178219297,16000018,1080001215
22,LRUCacheScheduler,22822180396904,16000018,1088001224
22,LRUCacheScheduler,22822195856622,24000027,1096001233
35,LRUCacheScheduler,22822196060007,16000018,1088001224
35,LRUCacheScheduler,22822196122213,8000009,1080001215
34,LRUCacheScheduler,22822209645415,8000009,1072001206
22,LRUCacheScheduler,22822214693598,8000009,1080001215
22,LRUCacheScheduler,22822232305483,16000018,1088001224
34,LRUCacheScheduler,22822244892139,16000018,1080001215
22,LRUCacheScheduler,22822248624465,16000018,1088001224
35,LRUCacheScheduler,22822263815520,16000018,1080001215
22,LRUCacheScheduler,22822264476167,16000018,1088001224
34,LRUCacheScheduler,22822277273520,16000018,1080001215
22,LRUCacheScheduler,22822280426996,16000018,1088001224
35,LRUCacheScheduler,22822295234938,16000018,1080001215
22,LRUCacheScheduler,22822295641337,16000018,1088001224
34,LRUCacheScheduler,22822309236846,16000018,1080001215
22,LRUCacheScheduler,22822311420464,16000018,1088001224
22,LRUCacheScheduler,22822327387880,24000027,1096001233
35,LRUCacheScheduler,22822327929960,16000018,1088001224
34,LRUCacheScheduler,22822340421672,16000018,1080001215
22,LRUCacheScheduler,22822343716826,16000018,1088001224
35,LRUCacheScheduler,22822357236513,16000018,1080001215
22,LRUCacheScheduler,22822359684499,16000018,1088001224
34,LRUCacheScheduler,22822371460645,16000018,1080001215
22,LRUCacheScheduler,22822375328256,16000018,1088001224
35,LRUCacheScheduler,22822389398864,16000018,1080001215
22,LRUCacheScheduler,22822391236605,16000018,1088001224
34,LRUCacheScheduler,22822405168090,16000018,1080001215
34,LRUCacheScheduler,22822405258430,8000009,1072001206
22,LRUCacheScheduler,22822407038373,8000009,1080001215
35,LRUCacheScheduler,22822421239006,8000009,1072001206
22,LRUCacheScheduler,22822424825789,8000009,1080001215
22,LRUCacheScheduler,22822440214700,16000018,1088001224
35,LRUCacheScheduler,22822454104407,16000018,1080001215
22,LRUCacheScheduler,22822456171656,16000018,1088001224
34,LRUCacheScheduler,22822469589086,16000018,1080001215
22,LRUCacheScheduler,22822472218898,16000018,1088001224
35,LRUCacheScheduler,22822486129358,16000018,1080001215
35,LRUCacheScheduler,22822486198539,8000009,1072001206
22,LRUCacheScheduler,22822487855436,8000009,1080001215
34,LRUCacheScheduler,22822501183932,8000009,1072001206
22,LRUCacheScheduler,22822505839171,8000009,1080001215
22,LRUCacheScheduler,22822522450456,16000018,1088001224
35,LRUCacheScheduler,22822537033830,16000018,1080001215
22,LRUCacheScheduler,22822537714192,16000018,1088001224
34,LRUCacheScheduler,22822550699658,16000018,1080001215
22,LRUCacheScheduler,22822553986408,16000018,1088001224
35,LRUCacheScheduler,22822567548976,16000018,1080001215
22,LRUCacheScheduler,22822569613797,16000018,1088001224
34,LRUCacheScheduler,22822582183185,16000018,1080001215
22,LRUCacheScheduler,22822585170855,16000018,1088001224
35,LRUCacheScheduler,22822598262922,16000018,1080001215
22,LRUCacheScheduler,22822600158191,16000018,1088001224
34,LRUCacheScheduler,22822613019918,16000018,1080001215
22,LRUCacheScheduler,22822615757290,16000018,1088001224
35,LRUCacheScheduler,22822628710491,16000018,1080001215
22,LRUCacheScheduler,22822631276674,16000018,1088001224
34,LRUCacheScheduler,22822644954737,16000018,1080001215
22,LRUCacheScheduler,22822646919572,16000018,1088001224
35,LRUCacheScheduler,22822660466193,16000018,1080001215
22,LRUCacheScheduler,22822663306095,16000018,1088001224
34,LRUCacheScheduler,22822676197944,16000018,1080001215
22,LRUCacheScheduler,22822678621316,16000018,1088001224
35,LRUCacheScheduler,22822692119116,16000018,1080001215
22,LRUCacheScheduler,22822694131030,16000018,1088001224
34,LRUCacheScheduler,22822707511548,16000018,1080001215
34,LRUCacheScheduler,22822707572168,8000009,1072001206
22,LRUCacheScheduler,22822710279706,8000009,1080001215
35,LRUCacheScheduler,22822723385790,8000009,1072001206
22,LRUCacheScheduler,22822739123886,8000009,1080001215
22,LRUCacheScheduler,22822764351322,16000018,1088001224
22,LRUCacheScheduler,22822776940951,24000027,1096001233
35,LRUCacheScheduler,22822778790447,16000018,1088001224
35,LRUCacheScheduler,22822778900599,8000009,1080001215
34,LRUCacheScheduler,22822792437246,8000009,1072001206
22,LRUCacheScheduler,22822792552976,8000009,1080001215
22,LRUCacheScheduler,22822809083264,16000018,1088001224
34,LRUCacheScheduler,22822823051739,16000018,1080001215
22,LRUCacheScheduler,22822823992749,16000018,1088001224
22,LRUCacheScheduler,22822839621183,24000027,1096001233
35,LRUCacheScheduler,22822840976461,16000018,1088001224
34,LRUCacheScheduler,22822854218429,16000018,1080001215
22,LRUCacheScheduler,22822854992691,16000018,1088001224
22,LRUCacheScheduler,22822867587842,24000027,1096001233
35,LRUCacheScheduler,22822870194931,16000018,1088001224
22,LRUCacheScheduler,22822879598498,24000027,1096001233
34,LRUCacheScheduler,22822881768297,16000018,1088001224
22,LRUCacheScheduler,22822891911304,24000027,1096001233
34,LRUCacheScheduler,22822893801837,16000018,1088001224
22,LRUCacheScheduler,22822904140218,24000027,1096001233
35,LRUCacheScheduler,22822906038522,16000018,1088001224
22,LRUCacheScheduler,22822916137096,24000027,1096001233
34,LRUCacheScheduler,22822918147058,16000018,1088001224
22,LRUCacheScheduler,22822928451707,24000027,1096001233
35,LRUCacheScheduler,22822930347741,16000018,1088001224
22,LRUCacheScheduler,22822941297656,24000027,1096001233
34,LRUCacheScheduler,22822942637530,16000018,1088001224
22,LRUCacheScheduler,22822953613143,24000027,1096001233
35,LRUCacheScheduler,22822955818844,16000018,1088001224
22,LRUCacheScheduler,22822966198303,24000027,1096001233
34,LRUCacheScheduler,22822967922377,16000018,1088001224
34,LRUCacheScheduler,22822968005964,8000009,1080001215
22,LRUCacheScheduler,22822979048589,16000018,1088001224
35,LRUCacheScheduler,22822979676265,8000009,1080001215
22,LRUCacheScheduler,22822993600404,16000018,1088001224
35,LRUCacheScheduler,22823006306968,16000018,1080001215
22,LRUCacheScheduler,22823007602129,16000018,1088001224
34,LRUCacheScheduler,22823020162270,16000018,1080001215
22,LRUCacheScheduler,22823020554195,16000018,1088001224
22,LRUCacheScheduler,22823033252656,24000027,1096001233
35,LRUCacheScheduler,22823033923383,16000018,1088001224
35,LRUCacheScheduler,22823033985682,8000009,1080001215
22,LRUCacheScheduler,22823046067524,16000018,1088001224
34,LRUCacheScheduler,22823048696088,8000009,1080001215
22,LRUCacheScheduler,22823061482062,16000018,1088001224
22,LRUCacheScheduler,22823075595178,24000027,1096001233
34,LRUCacheScheduler,22823075849468,16000018,1088001224
22,LRUCacheScheduler,22823088106171,24000027,1096001233
35,LRUCacheScheduler,22823089456906,16000018,1088001224
22,LRUCacheScheduler,22823100488389,24000027,1096001233
34,LRUCacheScheduler,22823103079770,16000018,1088001224
35,LRUCacheScheduler,22823113192020,16000018,1080001215
22,LRUCacheScheduler,22823113275473,16000018,1088001224
22,LRUCacheScheduler,22823125882923,24000027,1096001233
34,LRUCacheScheduler,22823127815191,16000018,1088001224
35,LRUCacheScheduler,22823138911561,16000018,1080001215
22,LRUCacheScheduler,22823142289775,16000018,1088001224
22,LRUCacheScheduler,22823156207041,24000027,1096001233
34,LRUCacheScheduler,22823156562833,16000018,1088001224
34,LRUCacheScheduler,22823170025337,16000018,1080001215
22,LRUCacheScheduler,22823170492335,16000018,1088001224
35,LRUCacheScheduler,22823185411948,16000018,1080001215
22,LRUCacheScheduler,22823186204245,16000018,1088001224
22,LRUCacheScheduler,22823198721838,24000027,1096001233
34,LRUCacheScheduler,22823199746407,16000018,1088001224
34,LRUCacheScheduler,22823199805314,8000009,1080001215
22,LRUCacheScheduler,22823211849226,16000018,1088001224
35,LRUCacheScheduler,22823212401450,8000009,1080001215
22,LRUCacheScheduler,22823226455891,16000018,1088001224
22,LRUCacheScheduler,22823239478094,24000027,1096001233
35,LRUCacheScheduler,22823240156563,16000018,1088001224
22,LRUCacheScheduler,22823251997912,24000027,1096001233
34,LRUCacheScheduler,22823256594834,24000027,1088001224
22,LRUCacheScheduler,22823264953979,24000027,1096001233
35,LRUCacheScheduler,22823265289968,16000018,1088001224
22,LRUCacheScheduler,22823277487628,24000027,1096001233
34,LRUCacheScheduler,22823280641157,16000018,1088001224
22,LRUCacheScheduler,22823289754068,24000027,1096001233
35,LRUCacheScheduler,22823291546862,16000018,1088001224
35,LRUCacheScheduler,22823291610040,8000009,1080001215
22,LRUCacheScheduler,22823302117486,16000018,1088001224
34,LRUCacheScheduler,22823306291798,8000009,1080001215
22,LRUCacheScheduler,22823315148768,16000018,1088001224
22,LRUCacheScheduler,22823327769016,24000027,1096001233
34,LRUCacheScheduler,22823330518926,16000018,1088001224
22,LRUCacheScheduler,22823340628265,24000027,1096001233
35,LRUCacheScheduler,22823342641132,16000018,1088001224
22,LRUCacheScheduler,22823356137124,24000027,1096001233
34,LRUCacheScheduler,22823356219206,16000018,1088001224
35,LRUCacheScheduler,22823370123433,16000018,1080001215
22,LRUCacheScheduler,22823376238097,16000018,1088001224
34,LRUCacheScheduler,22823390053227,16000018,1080001215
