ThreadID,CallerID,Timestamp,ScheduledEvictionSize,CacheSize
29,LRUCacheScheduler,7796373567287,0,8000009
29,LRUCacheScheduler,7796398328525,0,16000018
29,LRUCacheScheduler,7796412369237,0,24000027
29,LRUCacheScheduler,7796426676579,0,32000036
29,LRUCacheScheduler,7796442347242,0,40000045
29,LRUCacheScheduler,7796462906479,0,48000054
29,LRUCacheScheduler,7796478395503,0,56000063
29,LRUCacheScheduler,7796493602596,0,64000072
29,LRUCacheScheduler,7796511268658,0,72000081
29,LRUCacheScheduler,7796528413325,0,80000090
29,LRUCacheScheduler,7796542740671,0,88000099
29,LRUCacheScheduler,7796560366083,0,96000108
29,LRUCacheScheduler,7796576520380,0,104000117
29,LRUCacheScheduler,7796592730512,0,112000126
29,LRUCacheScheduler,7796610513200,0,120000135
29,LRUCacheScheduler,7796626193075,0,128000144
29,LRUCacheScheduler,7796643306541,0,136000153
29,LRUCacheScheduler,7796659735804,0,144000162
29,LRUCacheScheduler,7796673242785,0,152000171
29,LRUCacheScheduler,7796686999341,0,160000180
29,LRUCacheScheduler,7796700913994,0,168000189
29,LRUCacheScheduler,7796715228569,0,176000198
29,LRUCacheScheduler,7796728982337,0,184000207
29,LRUCacheScheduler,7796742300992,0,192000216
29,LRUCacheScheduler,7796755100733,0,200000225
29,LRUCacheScheduler,7796768079680,0,208000234
29,LRUCacheScheduler,7796780880959,0,216000243
29,LRUCacheScheduler,7796793441490,0,224000252
29,LRUCacheScheduler,7796806042383,0,232000261
29,LRUCacheScheduler,7796818603845,0,240000270
29,LRUCacheScheduler,7796831203166,0,248000279
29,LRUCacheScheduler,7796843519368,0,256000288
29,LRUCacheScheduler,7796856268949,0,264000297
29,LRUCacheScheduler,7796868729784,0,272000306
29,LRUCacheScheduler,7796881216006,0,280000315
29,LRUCacheScheduler,7796893715126,0,288000324
29,LRUCacheScheduler,7796906401079,0,296000333
29,LRUCacheScheduler,7796918822471,0,304000342
29,LRUCacheScheduler,7796931359631,0,312000351
29,LRUCacheScheduler,7796943907952,0,320000360
29,LRUCacheScheduler,7796956410820,0,328000369
29,LRUCacheScheduler,7796969216224,0,336000378
29,LRUCacheScheduler,7796981682905,0,344000387
29,LRUCacheScheduler,7796994413702,0,352000396
29,LRUCacheScheduler,7797006889925,0,360000405
29,LRUCacheScheduler,7797019178725,0,368000414
29,LRUCacheScheduler,7797053378316,0,376000423
29,LRUCacheScheduler,7797066027763,0,384000432
29,LRUCacheScheduler,7797078558512,0,392000441
29,LRUCacheScheduler,7797091218577,0,400000450
29,LRUCacheScheduler,7797103978458,0,408000459
29,LRUCacheScheduler,7797116700821,0,416000468
29,LRUCacheScheduler,7797129472792,0,424000477
29,LRUCacheScheduler,7797141852428,0,432000486
29,LRUCacheScheduler,7797154187060,0,440000495
29,LRUCacheScheduler,7797166588091,0,448000504
29,LRUCacheScheduler,7797178906834,0,456000513
29,LRUCacheScheduler,7797191193696,0,464000522
29,LRUCacheScheduler,7797203565978,0,472000531
29,LRUCacheScheduler,7797215971137,0,480000540
29,LRUCacheScheduler,7797228899097,0,488000549
29,LRUCacheScheduler,7797241461118,0,496000558
29,LRUCacheScheduler,7797253842164,0,504000567
29,LRUCacheScheduler,7797266020858,0,512000576
29,LRUCacheScheduler,7797278458163,0,520000585
29,LRUCacheScheduler,7797290821748,0,528000594
29,LRUCacheScheduler,7797303032019,0,536000603
29,LRUCacheScheduler,7797315416389,0,544000612
29,LRUCacheScheduler,7797327657217,0,552000621
29,LRUCacheScheduler,7797339821300,0,560000630
29,LRUCacheScheduler,7797352043314,0,568000639
29,LRUCacheScheduler,7797364221556,0,576000648
29,LRUCacheScheduler,7797376784798,0,584000657
29,LRUCacheScheduler,7797390278543,0,592000666
29,LRUCacheScheduler,7797403533894,0,600000675
29,LRUCacheScheduler,7797416089183,0,608000684
29,LRUCacheScheduler,7797428652111,0,616000693
29,LRUCacheScheduler,7797441288411,0,624000702
29,LRUCacheScheduler,7797453509017,0,632000711
29,LRUCacheScheduler,7797465799354,0,640000720
29,LRUCacheScheduler,7797478089187,0,648000729
29,LRUCacheScheduler,7797490492645,0,656000738
29,LRUCacheScheduler,7797503118040,0,664000747
29,LRUCacheScheduler,7797515279685,0,672000756
29,LRUCacheScheduler,7797527482674,0,680000765
29,LRUCacheScheduler,7797539770759,0,688000774
29,LRUCacheScheduler,7797551937386,0,696000783
29,LRUCacheScheduler,7797564527350,0,704000792
29,LRUCacheScheduler,7797576832217,0,712000801
29,LRUCacheScheduler,7797589091067,0,720000810
29,LRUCacheScheduler,7797601313598,0,728000819
29,LRUCacheScheduler,7797613762306,0,736000828
29,LRUCacheScheduler,7797636845029,0,744000837
29,LRUCacheScheduler,7797649322407,0,752000846
29,LRUCacheScheduler,7797661714740,0,760000855
29,LRUCacheScheduler,7797674280077,0,768000864
29,LRUCacheScheduler,7797687207053,0,776000873
29,LRUCacheScheduler,7797700466946,0,784000882
29,LRUCacheScheduler,7797713318411,0,792000891
29,LRUCacheScheduler,7797726198844,0,800000900
29,LRUCacheScheduler,7797738634768,0,808000909
29,LRUCacheScheduler,7797750940256,0,816000918
29,LRUCacheScheduler,7797763321309,0,824000927
29,LRUCacheScheduler,7797775582301,0,832000936
29,LRUCacheScheduler,7797787978838,0,840000945
29,LRUCacheScheduler,7797800209850,0,848000954
29,LRUCacheScheduler,7797813113648,0,856000963
29,LRUCacheScheduler,7797825647423,0,864000972
29,LRUCacheScheduler,7797838396122,0,872000981
29,LRUCacheScheduler,7797850490711,0,880000990
29,LRUCacheScheduler,7797862933450,0,888000999
29,LRUCacheScheduler,7797875114582,0,896001008
29,LRUCacheScheduler,7797887515899,0,904001017
29,LRUCacheScheduler,7797900013233,0,912001026
29,LRUCacheScheduler,7797912470568,0,920001035
29,LRUCacheScheduler,7797924929378,0,928001044
29,LRUCacheScheduler,7797937218218,0,936001053
29,LRUCacheScheduler,7797949304650,0,944001062
29,LRUCacheScheduler,7797961499167,0,952001071
29,LRUCacheScheduler,7797973754266,0,960001080
29,LRUCacheScheduler,7797985970789,0,968001089
29,LRUCacheScheduler,7797998290152,0,976001098
29,LRUCacheScheduler,7798012534331,0,984001107
29,LRUCacheScheduler,7798027889843,0,992001116
29,LRUCacheScheduler,7798040850329,0,1000001125
29,LRUCacheScheduler,7798053835907,0,1008001134
29,LRUCacheScheduler,7798079922242,0,1016001143
29,LRUCacheScheduler,7798092498978,0,1024001152
29,LRUCacheScheduler,7798103668937,0,1032001161
29,LRUCacheScheduler,7798115183630,0,1040001170
29,LRUCacheScheduler,7798129815129,0,1048001179
29,LRUCacheScheduler,7798142817563,0,1056001188
29,LRUCacheScheduler,7798155257075,0,1064001197
29,LRUCacheScheduler,7798167288880,0,1072001206
