ThreadID,CallerID,StartNanos,EndNanos
54,ooc_uacmean_692998280,7235817905968,7235824641527
54,ooc_-_1048712791,7235824659713,7235824675057
46,ooc_uacmean_692998280,7235816930837,7235824889775
46,ooc_-_1048712791,7235824905494,7235824920659
47,ooc_uacmean_692998280,7235817922409,7235826707536
47,ooc_-_1048712791,7235826734567,7235826769290
42,ooc_uacmean_692998280,7235567371798,7235828325535
42,ooc_-_1048712791,7235828371303,7235828408816
51,ooc_uacmean_692998280,7235816406689,7235828977101
51,ooc_-_1048712791,7235829024137,7235829050381
56,ooc_uacmean_692998280,7235626415632,7235829318409
40,ooc_uacmean_692998280,7235823591105,7235829464474
40,ooc_-_1048712791,7235829487969,7235829530875
55,ooc_uacmean_692998280,7235820818667,7235829722887
55,ooc_-_1048712791,7235829747457,7235829784585
41,ooc_uacmean_692998280,7235819985440,7235830385082
41,ooc_-_1048712791,7235830411383,7235830452579
54,ooc_uacmean_692998280,7235824686479,7235830489680
54,ooc_-_1048712791,7235830509563,7235830527985
50,ooc_uacmean_692998280,7235573374030,7235831256015
50,ooc_-_1048712791,7235831280074,7235831312752
22,ooc_uacmean_692998280,7235565392654,7235831329063
22,ooc_-_1048712791,7235831373143,7235831413197
46,ooc_uacmean_692998280,7235824928895,7235831735596
46,ooc_-_1048712791,7235831770200,7235831848866
52,ooc_uacmean_692998280,7235585767304,7235832180034
52,ooc_-_1048712791,7235832206775,7235832229180
47,ooc_uacmean_692998280,7235826781678,7235832460009
47,ooc_-_1048712791,7235832486210,7235832523061
44,ooc_uacmean_692998280,7235823824195,7235833304387
44,ooc_-_1048712791,7235833331329,7235833353724
48,ooc_uacmean_692998280,7235823154959,7235834231701
48,ooc_-_1048712791,7235834254439,7235834273005
48,ooc_-_1048712791,7235834291980,7235834298813
53,ooc_uacmean_692998280,7235818447212,7235835924599
53,ooc_-_1048712791,7235835944637,7235835963712
51,ooc_uacmean_692998280,7235829066131,7235835980508
51,ooc_-_1048712791,7235836016866,7235836036200
51,ooc_-_1048712791,7235836057109,7235836066862
43,ooc_uacmean_692998280,7235818095428,7235836169379
43,ooc_-_1048712791,7235836190320,7235836209855
40,ooc_uacmean_692998280,7235829543648,7235836770854
57,ooc_uacmean_692998280,7235817756607,7235836802461
40,ooc_-_1048712791,7235836792285,7235836819882
57,ooc_-_1048712791,7235836816842,7235836828423
57,ooc_-_1048712791,7235836848162,7235836858376
54,ooc_uacmean_692998280,7235830539459,7235837417723
54,ooc_-_1048712791,7235837439698,7235837469319
54,ooc_-_1048712791,7235837488168,7235837498655
52,ooc_uacmean_692998280,7235832238375,7235839555016
52,ooc_-_1048712791,7235839606210,7235839632969
54,ooc_uacmean_692998280,7235837515928,7235860460267
54,ooc_-_1048712791,7235860511621,7235860549102
40,ooc_uacmean_692998280,7235836830919,7235860941778
50,ooc_uacmean_692998280,7235831335274,7235861513752
41,ooc_uacmean_692998280,7235830461151,7235861664016
41,ooc_-_1048712791,7235861695953,7235861710823
41,ooc_-_1048712791,7235861722923,7235861731955
46,ooc_uacmean_692998280,7235831861779,7235861772851
46,ooc_-_1048712791,7235861808859,7235861839041
53,ooc_uacmean_692998280,7235835972061,7235862637475
52,ooc_uacmean_692998280,7235839646347,7235862646507
53,ooc_-_1048712791,7235862666816,7235862696673
43,ooc_uacmean_692998280,7235836219499,7235862893425
43,ooc_-_1048712791,7235862926650,7235862946494
48,ooc_uacmean_692998280,7235834307128,7235864326989
48,ooc_-_1048712791,7235864356042,7235864381936
45,ooc_uacmean_692998280,7235819060644,7235864432558
45,ooc_-_1048712791,7235864571423,7235864608382
50,ooc_-_1048712791,7235861546990,7235864964409
42,ooc_uacmean_692998280,7235828428593,7235864996190
47,ooc_uacmean_692998280,7235832537848,7235865017302
50,ooc_-_1048712791,7235864990826,7235865019464
44,ooc_uacmean_692998280,7235833362772,7235865030083
50,ooc_-_1048712791,7235865036065,7235865044590
44,ooc_-_1048712791,7235865057981,7235865070265
42,ooc_-_1048712791,7235865052326,7235865075465
44,ooc_-_1048712791,7235865080891,7235865088942
47,ooc_-_1048712791,7235865104573,7235865119776
51,ooc_uacmean_692998280,7235836078683,7235865305090
57,ooc_uacmean_692998280,7235836868819,7235865311991
56,ooc_uacmean_692998280,7235829347730,7235865332155
22,ooc_uacmean_692998280,7235831431273,7235865276766
40,ooc_-_1048712791,7235860979906,7235868067267
49,ooc_uacmean_692998280,7235818735015,7235868112907
55,ooc_uacmean_692998280,7235829796693,7235868176034
46,ooc_uacmean_692998280,7235861856466,7235868192531
52,ooc_uacmean_692998280,7235862683388,7235868218621
41,ooc_uacmean_692998280,7235861745161,7235868231967
54,ooc_uacmean_692998280,7235860568626,7235868245855
40,ooc_-_1048712791,7235868299171,7235868317807
49,ooc_-_1048712791,7235868404823,7235868422199
49,ooc_-_1048712791,7235868442488,7235868449268
49,ooc_-_1048712791,7235868464248,7235868469753
43,ooc_uacmean_692998280,7235862962257,7235868537156
48,ooc_uacmean_692998280,7235864393387,7235869608710
48,ooc_-_1048712791,7235869646285,7235869676879
53,ooc_uacmean_692998280,7235862708056,7235874159157
44,ooc_uacmean_692998280,7235865099644,7235874846659
44,ooc_-_1048712791,7235874885865,7235874912533
45,ooc_uacmean_692998280,7235864632227,7235876212768
45,ooc_-_1048712791,7235876255846,7235876288234
50,ooc_uacmean_692998280,7235865069766,7235877068998
52,ooc_uacmean_692998280,7235868242639,7235877797802
41,ooc_uacmean_692998280,7235868363794,7235877995551
54,ooc_uacmean_692998280,7235868319497,7235878691027
40,ooc_uacmean_692998280,7235868366262,7235878723445
56,ooc_uacmean_692998280,7235869048182,7235879255600
41,ooc_-_1048712791,7235878132569,7235879338355
40,ooc_-_1048712791,7235879626987,7235879660499
46,ooc_uacmean_692998280,7235869326252,7235879679823
54,ooc_-_1048712791,7235879662267,7235879684385
53,ooc_uacmean_692998280,7235874214921,7235880953227
55,ooc_uacmean_692998280,7235876057623,7235881681284
41,ooc_uacmean_692998280,7235879542398,7235883983748
53,ooc_-_1048712791,7235884099687,7235884123610
55,ooc_-_1048712791,7235884601320,7235884637948
56,ooc_uacmean_692998280,7235879549566,7235885980949
53,ooc_uacmean_692998280,7235884461963,7235893287622
41,ooc_uacmean_692998280,7235884061335,7235893326363
53,ooc_-_1048712791,7235894625165,7235894767869
56,ooc_-_1048712791,7235895315762,7235895379704
55,ooc_-_1048712791,7235895464191,7235895530008
54,ooc_-_1048712791,7235896163808,7235896229748
46,ooc_-_1048712791,7235904159289,7235904205300
40,ooc_-_1048712791,7235905516586,7235905548411
52,ooc_-_1048712791,7235905715468,7235905748164
41,ooc_uacmean_692998280,7235894597502,7235906530188
52,ooc_-_1048712791,7235906822614,7235906841754
44,ooc_-_1048712791,7235907049719,7235907076714
53,ooc_uacmean_692998280,7235895240971,7235907708023
56,ooc_uacmean_692998280,7235895476713,7235909076344
55,ooc_uacmean_692998280,7235896124612,7235909473102
54,ooc_uacmean_692998280,7235904110267,7235911039222
55,ooc_-_1048712791,7235912272495,7235912287526
56,ooc_-_1048712791,7235912473487,7235912515164
46,ooc_uacmean_692998280,7235905476245,7235913428305
52,ooc_uacmean_692998280,7235906859813,7235913990003
41,ooc_uacmean_692998280,7235906786138,7235914134130
40,ooc_uacmean_692998280,7235905581232,7235921694804
41,ooc_-_1048712791,7235922346557,7235922414070
54,ooc_uacmean_692998280,7235912229267,7235926640206
41,ooc_-_1048712791,7235926801391,7235926827277
55,ooc_uacmean_692998280,7235912367655,7235927335266
41,ooc_-_1048712791,7235928519658,7235928547067
52,ooc_-_1048712791,7235929238355,7235929293787
46,ooc_-_1048712791,7235929767978,7235929791632
56,ooc_-_1048712791,7235930559700,7235930601611
40,ooc_uacmean_692998280,7235922169494,7235937921184
56,ooc_-_1048712791,7235940280271,7235940332338
54,ooc_uacmean_692998280,7235926713110,7235941375643
41,ooc_uacmean_692998280,7235928852752,7235942698001
55,ooc_uacmean_692998280,7235928491226,7235943721382
52,ooc_uacmean_692998280,7235929750978,7235943817594
55,ooc_-_1048712791,7235945400997,7235945424105
41,ooc_-_1048712791,7235947264671,7235947285238
46,ooc_uacmean_692998280,7235930479491,7235947304988
46,ooc_-_1048712791,7235947458576,7235947493018
40,ooc_uacmean_692998280,7235940226476,7235947556845
46,ooc_-_1048712791,7235948698971,7235948724584
54,ooc_-_1048712791,7235949097538,7235949118080
52,ooc_uacmean_692998280,7235945381709,7235949142911
54,ooc_-_1048712791,7235955858380,7235955897309
56,ooc_-_1048712791,7235957345182,7235957380829
55,ooc_uacmean_692998280,7235947240563,7235957972042
41,ooc_uacmean_692998280,7235947403449,7235958626195
40,ooc_uacmean_692998280,7235948509722,7235959051848
40,ooc_-_1048712791,7235959760505,7235959817420
46,ooc_uacmean_692998280,7235949058112,7235960468980
52,ooc_uacmean_692998280,7235955822975,7235962037600
55,ooc_uacmean_692998280,7235958292311,7235962829356
46,ooc_-_1048712791,7235963160955,7235963187411
40,ooc_-_1048712791,7235963157738,7235963190783
54,ooc_uacmean_692998280,7235957312007,7235963925295
40,ooc_-_1048712791,7235965513702,7235965529512
52,ooc_uacmean_692998280,7235963074397,7235974028062
52,ooc_-_1048712791,7235974180086,7235974242298
52,ooc_-_1048712791,7235974275309,7235974289164
52,ooc_-_1048712791,7235975361324,7235975401397
55,ooc_uacmean_692998280,7235963070498,7235976889326
55,ooc_-_1048712791,7235976928156,7235976954529
54,ooc_uacmean_692998280,7235965497896,7235979255007
56,ooc_-_1048712791,7235980444474,7235980486818
46,ooc_uacmean_692998280,7235974216308,7235981307019
40,ooc_uacmean_692998280,7235973814575,7235981663557
46,ooc_-_1048712791,7235982336482,7235982360563
41,ooc_uacmean_692998280,7235975321380,7235987952648
52,ooc_uacmean_692998280,7235976753082,7235989465216
54,ooc_uacmean_692998280,7235979590879,7235991814928
41,ooc_-_1048712791,7235994294514,7235994325009
46,ooc_-_1048712791,7235994547427,7235994597735
55,ooc_-_1048712791,7235994823681,7235994865956
56,ooc_-_1048712791,7235995104410,7235995169857
56,ooc_-_1048712791,7235995317829,7235995332441
40,ooc_uacmean_692998280,7235982297133,7235995906048
52,ooc_uacmean_692998280,7235994269911,7236004708539
41,ooc_uacmean_692998280,7235994349954,7236006022010
54,ooc_uacmean_692998280,7235994364827,7236006632431
52,ooc_-_1048712791,7236006680206,7236006727876
55,ooc_uacmean_692998280,7235994977083,7236007564783
53,ooc_uacmean_692998280,7235995096733,7236008758099
55,ooc_-_1048712791,7236009032791,7236009070555
52,ooc_-_1048712791,7236010123819,7236010171374
54,ooc_-_1048712791,7236011070786,7236011094498
41,ooc_uacmean_692998280,7236006620992,7236012723518
55,ooc_uacmean_692998280,7236009494363,7236012995053
41,ooc_-_1048712791,7236013228439,7236013250283
53,ooc_uacmean_692998280,7236008993243,7236015258652
54,ooc_-_1048712791,7236015376829,7236015401938
52,ooc_uacmean_692998280,7236011060568,7236015652849
55,ooc_uacmean_692998280,7236013189368,7236018410637
52,ooc_-_1048712791,7236020947090,7236021009257
53,ooc_-_1048712791,7236021033251,7236021067482
41,ooc_uacmean_692998280,7236014572993,7236022473541
53,ooc_-_1048712791,7236024884240,7236024928324
52,ooc_-_1048712791,7236026353836,7236026436380
55,ooc_uacmean_692998280,7236018582001,7236026442544
54,ooc_uacmean_692998280,7236020976042,7236026721668
40,ooc_-_1048712791,7236026688142,7236026748476
56,ooc_-_1048712791,7236027189191,7236027243980
46,ooc_-_1048712791,7236028681730,7236028738788
44,ooc_-_1048712791,7236030146027,7236030173979
44,ooc_-_1048712791,7236030201754,7236030206137
52,ooc_uacmean_692998280,7236026613293,7236030606845
41,ooc_uacmean_692998280,7236024812817,7236030768095
52,ooc_-_1048712791,7236030809935,7236030833066
40,ooc_uacmean_692998280,7236026950366,7236032166498
55,ooc_uacmean_692998280,7236026553442,7236032540831
53,ooc_uacmean_692998280,7236026329067,7236032676875
54,ooc_uacmean_692998280,7236027015995,7236040117160
41,ooc_uacmean_692998280,7236030777208,7236041216662
56,ooc_uacmean_692998280,7236028595151,7236041658930
41,ooc_-_1048712791,7236044710420,7236044746466
55,ooc_-_1048712791,7236045370700,7236045406981
53,ooc_-_1048712791,7236045367414,7236045410283
55,ooc_-_1048712791,7236046388279,7236046405429
46,ooc_-_1048712791,7236053265944,7236053305999
52,ooc_-_1048712791,7236053282459,7236053312538
46,ooc_-_1048712791,7236054602393,7236054623308
41,ooc_uacmean_692998280,7236045059594,7236055813724
56,ooc_uacmean_692998280,7236044683911,7236055901290
54,ooc_uacmean_692998280,7236045296921,7236056137116
56,ooc_-_1048712791,7236056764367,7236056783498
41,ooc_-_1048712791,7236061323958,7236061341131
53,ooc_uacmean_692998280,7236046371642,7236061674132
41,ooc_-_1048712791,7236061857983,7236061874429
46,ooc_-_1048712791,7236062381163,7236062398463
44,ooc_-_1048712791,7236062471793,7236062498483
40,ooc_uacmean_692998280,7236053168488,7236062990048
52,ooc_uacmean_692998280,7236054580432,7236063348772
55,ooc_uacmean_692998280,7236053257273,7236063516619
52,ooc_-_1048712791,7236064363181,7236064387363
54,ooc_uacmean_692998280,7236056741464,7236066501765
56,ooc_uacmean_692998280,7236061310552,7236068260913
54,ooc_-_1048712791,7236068477470,7236068491270
53,ooc_uacmean_692998280,7236061826964,7236068518715
54,ooc_-_1048712791,7236069964362,7236069984499
46,ooc_uacmean_692998280,7236062438915,7236070197750
41,ooc_uacmean_692998280,7236062367835,7236070788746
55,ooc_uacmean_692998280,7236064339351,7236073083937
41,ooc_-_1048712791,7236075983350,7236076073876
56,ooc_uacmean_692998280,7236068466187,7236077566265
53,ooc_uacmean_692998280,7236069834266,7236078323862
56,ooc_-_1048712791,7236078685470,7236078717685
41,ooc_-_1048712791,7236079192437,7236079246885
41,ooc_-_1048712791,7236083127646,7236083230147
40,ooc_-_1048712791,7236083409568,7236083437104
44,ooc_-_1048712791,7236083495928,7236083520782
55,ooc_uacmean_692998280,7236075787710,7236085409520
52,ooc_-_1048712791,7236086937769,7236086985486
54,ooc_-_1048712791,7236087519430,7236087546484
56,ooc_uacmean_692998280,7236078998204,7236091781693
56,ooc_-_1048712791,7236091799319,7236091827320
53,ooc_uacmean_692998280,7236078671870,7236092153845
46,ooc_uacmean_692998280,7236083105719,7236093148992
46,ooc_-_1048712791,7236093201632,7236093253693
40,ooc_uacmean_692998280,7236083568061,7236093572028
52,ooc_uacmean_692998280,7236087480519,7236095952007
40,ooc_-_1048712791,7236096352135,7236096379848
55,ooc_uacmean_692998280,7236086922419,7236096422588
41,ooc_uacmean_692998280,7236083288014,7236096565928
55,ooc_-_1048712791,7236098487395,7236098512157
40,ooc_-_1048712791,7236098763091,7236098777872
44,ooc_-_1048712791,7236098886453,7236098922074
54,ooc_uacmean_692998280,7236091756397,7236099507946
53,ooc_uacmean_692998280,7236092476712,7236100044061
54,ooc_-_1048712791,7236100560024,7236100577810
52,ooc_uacmean_692998280,7236096332433,7236103393300
41,ooc_uacmean_692998280,7236098464407,7236107602215
54,ooc_-_1048712791,7236107651361,7236107684551
55,ooc_uacmean_692998280,7236098741869,7236108201313
53,ooc_uacmean_692998280,7236100535329,7236109334571
55,ooc_-_1048712791,7236109523701,7236109551049
40,ooc_uacmean_692998280,7236098849010,7236109747117
55,ooc_-_1048712791,7236111315226,7236111336047
52,ooc_-_1048712791,7236111959874,7236111992671
54,ooc_-_1048712791,7236112787535,7236112810909
41,ooc_uacmean_692998280,7236107630711,7236117691332
44,ooc_-_1048712791,7236117792907,7236117856123
46,ooc_-_1048712791,7236118023079,7236118130128
44,ooc_-_1048712791,7236118941549,7236118966951
53,ooc_uacmean_692998280,7236109413565,7236120527264
55,ooc_uacmean_692998280,7236111806674,7236124400808
46,ooc_uacmean_692998280,7236118904787,7236124980370
40,ooc_uacmean_692998280,7236111207889,7236125186663
52,ooc_uacmean_692998280,7236112744384,7236125698030
40,ooc_-_1048712791,7236126116518,7236126134699
46,ooc_-_1048712791,7236126655835,7236126682842
55,ooc_-_1048712791,7236126996944,7236127048347
54,ooc_uacmean_692998280,7236116910528,7236128094591
41,ooc_uacmean_692998280,7236117807003,7236128168089
54,ooc_-_1048712791,7236133908923,7236133948157
55,ooc_-_1048712791,7236136251989,7236136400008
46,ooc_uacmean_692998280,7236126746518,7236139611199
40,ooc_uacmean_692998280,7236126572739,7236140126431
52,ooc_uacmean_692998280,7236126106092,7236140237745
46,ooc_-_1048712791,7236140290109,7236140309192
46,ooc_-_1048712791,7236140901456,7236140913396
55,ooc_-_1048712791,7236140974898,7236140994174
41,ooc_uacmean_692998280,7236133809694,7236142788864
55,ooc_-_1048712791,7236146181197,7236146194915
54,ooc_uacmean_692998280,7236134130115,7236146236080
53,ooc_-_1048712791,7236149817969,7236149865724
44,ooc_-_1048712791,7236149852630,7236149890290
52,ooc_uacmean_692998280,7236140258127,7236150504713
46,ooc_uacmean_692998280,7236140949982,7236150920711
40,ooc_uacmean_692998280,7236140891641,7236151756744
46,ooc_-_1048712791,7236154552410,7236154597586
46,ooc_-_1048712791,7236154637071,7236154647319
46,ooc_-_1048712791,7236154908796,7236154919729
56,ooc_-_1048712791,7236155835747,7236155870931
56,ooc_-_1048712791,7236155888538,7236155897195
55,ooc_uacmean_692998280,7236149818015,7236156118989
54,ooc_uacmean_692998280,7236149785755,7236156267969
55,ooc_-_1048712791,7236161230911,7236161395800
41,ooc_uacmean_692998280,7236146163070,7236163384762
46,ooc_uacmean_692998280,7236155790211,7236167348083
53,ooc_uacmean_692998280,7236154897288,7236167944294
41,ooc_-_1048712791,7236167895519,7236167948480
52,ooc_uacmean_692998280,7236154669836,7236168234994
40,ooc_uacmean_692998280,7236154526684,7236169089028
52,ooc_-_1048712791,7236169407507,7236169430804
54,ooc_uacmean_692998280,7236160774810,7236169998030
44,ooc_uacmean_692998280,7236155803297,7236170116174
54,ooc_-_1048712791,7236170428674,7236170454443
52,ooc_-_1048712791,7236170568533,7236170580005
46,ooc_uacmean_692998280,7236167742118,7236171507535
53,ooc_-_1048712791,7236173508564,7236173535190
53,ooc_-_1048712791,7236173541921,7236173546519
53,ooc_-_1048712791,7236175515974,7236175575862
40,ooc_uacmean_692998280,7236169403894,7236177484030
44,ooc_uacmean_692998280,7236170410211,7236178395793
52,ooc_uacmean_692998280,7236173485921,7236178446885
54,ooc_uacmean_692998280,7236170554843,7236178616745
52,ooc_-_1048712791,7236179400485,7236179427374
44,ooc_-_1048712791,7236179565169,7236179590316
40,ooc_-_1048712791,7236183584791,7236183636896
55,ooc_-_1048712791,7236183630041,7236183655321
46,ooc_uacmean_692998280,7236173418910,7236183785142
41,ooc_uacmean_692998280,7236175485676,7236185266401
52,ooc_uacmean_692998280,7236179551547,7236185318747
41,ooc_-_1048712791,7236185950816,7236185989260
46,ooc_-_1048712791,7236186970537,7236187017014
54,ooc_uacmean_692998280,7236179388115,7236187217950
46,ooc_-_1048712791,7236188436423,7236188498580
52,ooc_uacmean_692998280,7236185922128,7236189868771
44,ooc_uacmean_692998280,7236183575426,7236189955396
52,ooc_-_1048712791,7236190220855,7236190250843
46,ooc_-_1048712791,7236191436170,7236191494451
53,ooc_uacmean_692998280,7236183616931,7236195081427
53,ooc_-_1048712791,7236195125116,7236195186754
53,ooc_-_1048712791,7236195199514,7236195210174
41,ooc_uacmean_692998280,7236186929198,7236195819063
54,ooc_uacmean_692998280,7236188225679,7236196770731
41,ooc_-_1048712791,7236198083207,7236198138316
44,ooc_uacmean_692998280,7236190214375,7236198624293
52,ooc_uacmean_692998280,7236191311249,7236199306704
44,ooc_-_1048712791,7236199357332,7236199387854
40,ooc_uacmean_692998280,7236194428581,7236204041717
40,ooc_-_1048712791,7236204057348,7236204104728
46,ooc_-_1048712791,7236204403463,7236204547005
55,ooc_uacmean_692998280,7236194410723,7236205167619
55,ooc_-_1048712791,7236205215241,7236205318313
55,ooc_-_1048712791,7236210281171,7236210409233
54,ooc_uacmean_692998280,7236198058238,7236210703593
41,ooc_uacmean_692998280,7236204172948,7236211588613
52,ooc_uacmean_692998280,7236199326720,7236212101739
40,ooc_uacmean_692998280,7236204250216,7236212626657
52,ooc_-_1048712791,7236213409130,7236213432431
44,ooc_uacmean_692998280,7236204022610,7236214041325
52,ooc_-_1048712791,7236214507015,7236214533631
41,ooc_-_1048712791,7236216182903,7236216208047
40,ooc_uacmean_692998280,7236213375347,7236220562084
46,ooc_uacmean_692998280,7236210090751,7236220889777
41,ooc_-_1048712791,7236220850137,7236220902137
46,ooc_-_1048712791,7236225885623,7236225907126
54,ooc_-_1048712791,7236226083077,7236226109198
44,ooc_uacmean_692998280,7236214485033,7236226181465
54,ooc_-_1048712791,7236226931807,7236226945738
55,ooc_-_1048712791,7236227065810,7236227076352
52,ooc_uacmean_692998280,7236216165609,7236227620408
40,ooc_uacmean_692998280,7236220832413,7236229183072
52,ooc_-_1048712791,7236231033439,7236231055696
55,ooc_-_1048712791,7236231187445,7236231207489
46,ooc_uacmean_692998280,7236226059556,7236232517948
54,ooc_uacmean_692998280,7236227052882,7236232716983
44,ooc_uacmean_692998280,7236226915948,7236233859084
40,ooc_uacmean_692998280,7236230999853,7236235264205
41,ooc_uacmean_692998280,7236225874039,7236235387220
40,ooc_-_1048712791,7236235454384,7236235483041
44,ooc_-_1048712791,7236238096183,7236238128948
54,ooc_-_1048712791,7236238277224,7236238299896
52,ooc_uacmean_692998280,7236231157550,7236238438943
54,ooc_-_1048712791,7236239744157,7236239756331
46,ooc_-_1048712791,7236240833727,7236240873770
41,ooc_uacmean_692998280,7236235437193,7236241353163
46,ooc_-_1048712791,7236241771889,7236241794245
55,ooc_-_1048712791,7236241969742,7236241996037
44,ooc_uacmean_692998280,7236238259630,7236244648815
40,ooc_uacmean_692998280,7236238076109,7236244893500
54,ooc_uacmean_692998280,7236240808303,7236245220875
52,ooc_uacmean_692998280,7236239725464,7236245987639
54,ooc_-_1048712791,7236250420719,7236250482116
46,ooc_uacmean_692998280,7236241947297,7236253328612
41,ooc_uacmean_692998280,7236241737578,7236253582043
46,ooc_-_1048712791,7236254851065,7236254891880
52,ooc_uacmean_692998280,7236250381037,7236255579056
46,ooc_-_1048712791,7236256853234,7236256878149
46,ooc_-_1048712791,7236260807105,7236260854567
46,ooc_-_1048712791,7236260863512,7236260872632
55,ooc_-_1048712791,7236261619968,7236261719117
50,ooc_-_1048712791,7236261895529,7236261982622
52,ooc_uacmean_692998280,7236256832065,7236266501748
46,ooc_-_1048712791,7236266884078,7236266931344
41,ooc_uacmean_692998280,7236254827528,7236267549713
46,ooc_-_1048712791,7236268195082,7236268224454
44,ooc_uacmean_692998280,7236261579951,7236268830285
54,ooc_uacmean_692998280,7236260810715,7236273356779
46,ooc_-_1048712791,7236273409354,7236273444549
46,ooc_-_1048712791,7236273632587,7236273642978
55,ooc_uacmean_692998280,7236261764453,7236274560336
40,ooc_uacmean_692998280,7236260845609,7236275462097
